building_id,timestamp,meter,meter_reading,primary_use_code,hour,day_of_week,month,air_temperature,dew_temperature,wind_speed,square_feet,age
building1,2016-05-21 16:00:00,0,80.6786,6,16,5,5,27.8,20.6,4.1,15250,45
building1,2016-05-21 17:00:00,0,86.6851,6,17,5,5,28.3,20.6,2.1,15250,45
building1,2016-05-21 18:00:00,0,93.6473,6,18,5,5,30.0,20.6,5.1,15250,45
building1,2016-05-21 19:00:00,0,94.1933,6,19,5,5,30.0,20.6,5.1,15250,45
building1,2016-05-21 20:00:00,0,82.7263,6,20,5,5,32.2,20.0,6.7,15250,45
building1,2016-05-21 21:00:00,0,88.5963,6,21,5,5,31.7,18.3,5.7,15250,45
building1,2016-05-21 22:00:00,0,89.0059,6,22,5,5,31.7,18.3,5.1,15250,45
building1,2016-05-21 23:00:00,0,82.4533,6,23,5,5,30.6,17.2,6.2,15250,45
building1,2016-05-22 00:00:00,0,89.8249,6,0,6,5,28.9,17.2,4.1,15250,45
building1,2016-05-22 01:00:00,0,90.5075,6,1,6,5,26.7,17.8,2.1,15250,45
building1,2016-05-22 02:00:00,0,107.844,6,2,6,5,25.6,17.8,2.6,15250,45
building1,2016-05-22 03:00:00,0,108.254,6,3,6,5,25.0,18.3,2.6,15250,45
building1,2016-05-22 04:00:00,0,101.019,6,4,6,5,24.4,18.9,3.6,15250,45
building1,2016-05-22 05:00:00,0,122.861,6,5,6,5,23.9,19.4,1.5,15250,45
building1,2016-05-22 06:00:00,0,105.524,6,6,6,5,22.8,19.4,2.1,15250,45
building1,2016-05-22 07:00:00,0,104.841,6,7,6,5,22.2,20.0,2.6,15250,45
building1,2016-05-22 08:00:00,0,102.111,6,8,6,5,22.8,20.6,2.1,15250,45
building1,2016-05-22 09:00:00,0,111.667,6,9,6,5,22.2,20.6,2.1,15250,45
building1,2016-05-22 10:00:00,0,102.794,6,10,6,5,21.7,20.6,2.1,15250,45
building1,2016-05-22 11:00:00,0,97.8791,6,11,6,5,22.2,21.1,2.6,15250,45
building1,2016-05-22 12:00:00,0,107.981,6,12,6,5,23.3,21.7,2.6,15250,45
building1,2016-05-22 13:00:00,0,109.346,6,13,6,5,25.0,21.7,3.6,15250,45
building1,2016-05-22 14:00:00,0,66.6179,6,14,6,5,27.8,20.6,4.6,15250,45
building1,2016-05-22 15:00:00,0,68.529,6,15,6,5,28.3,20.0,5.1,15250,45
building1,2016-05-22 16:00:00,0,93.5107,6,16,6,5,29.4,18.9,5.7,15250,45
building1,2016-05-22 17:00:00,0,84.9105,6,17,6,5,30.6,18.3,5.7,15250,45
building1,2016-05-22 18:00:00,0,75.0816,6,18,6,5,31.1,17.2,7.7,15250,45
building1,2016-05-22 19:00:00,0,90.917,6,19,6,5,31.7,16.1,6.2,15250,45
building1,2016-05-22 20:00:00,0,87.0947,6,20,6,5,31.7,14.4,9.3,15250,45
building1,2016-05-22 21:00:00,0,85.8661,6,21,6,5,31.1,13.3,8.2,15250,45
building1,2016-05-22 22:00:00,0,91.4631,6,22,6,5,30.0,13.3,7.7,15250,45
building1,2016-05-22 23:00:00,0,111.94,6,23,6,5,28.9,13.9,6.7,15250,45
building1,2016-05-23 00:00:00,0,108.8,6,0,0,5,26.7,14.4,7.2,15250,45
building1,2016-05-23 01:00:00,0,105.66,6,1,0,5,25.6,15.6,5.1,15250,45
building1,2016-05-23 02:00:00,0,98.9712,6,2,0,5,24.4,15.0,3.6,15250,45
building1,2016-05-23 03:00:00,0,114.807,6,3,0,5,24.4,15.6,6.2,15250,45
building1,2016-05-23 04:00:00,0,94.1933,6,4,0,5,23.9,15.6,3.6,15250,45
building1,2016-05-23 05:00:00,0,107.572,6,5,0,5,23.3,16.7,2.6,15250,45
building1,2016-05-23 06:00:00,0,135.283,6,6,0,5,22.8,16.7,1.5,15250,45
building1,2016-05-23 07:00:00,0,124.635,6,7,0,5,21.7,17.2,0.0,15250,45
building1,2016-05-23 08:00:00,0,131.05200000000002,6,8,0,5,21.1,17.2,1.5,15250,45
building1,2016-05-23 09:00:00,0,113.442,6,9,0,5,21.1,17.2,0.0,15250,45
building1,2016-05-23 10:00:00,0,112.759,6,10,0,5,21.1,17.8,1.5,15250,45
building1,2016-05-23 11:00:00,0,105.251,6,11,0,5,20.6,17.2,0.0,15250,45
building1,2016-05-23 12:00:00,0,105.524,6,12,0,5,22.8,18.3,0.0,15250,45
building1,2016-05-23 13:00:00,0,126.41,6,13,0,5,25.0,18.3,2.6,15250,45
building1,2016-05-23 14:00:00,0,126.956,6,14,0,5,26.7,17.2,2.1,15250,45
building1,2016-05-23 15:00:00,0,125.864,6,15,0,5,27.2,16.1,2.1,15250,45
building1,2016-05-23 16:00:00,0,129.14,6,16,0,5,27.2,15.0,3.1,15250,45
building1,2016-05-23 17:00:00,0,98.0156,6,17,0,5,28.9,15.6,4.1,15250,45
building1,2016-05-23 18:00:00,0,67.983,6,18,0,5,28.9,13.9,1.5,15250,45
building1,2016-05-23 19:00:00,0,64.1607,6,19,0,5,30.6,13.9,3.6,15250,45
building1,2016-05-23 20:00:00,0,67.3004,6,20,0,5,30.0,12.8,1.5,15250,45
building1,2016-05-23 21:00:00,0,82.0437,6,21,0,5,30.0,13.9,0.0,15250,45
building1,2016-05-23 22:00:00,0,71.6688,6,22,0,5,30.6,13.9,0.0,15250,45
building1,2016-05-23 23:00:00,0,68.6656,6,23,0,5,27.8,16.7,6.2,15250,45
building1,2016-05-24 00:00:00,0,99.2443,6,0,1,5,26.1,15.6,6.2,15250,45
building1,2016-05-24 01:00:00,0,87.2312,6,1,1,5,25.0,15.6,4.6,15250,45
building1,2016-05-24 02:00:00,0,80.8151,6,2,1,5,23.9,15.6,4.1,15250,45
building1,2016-05-24 03:00:00,0,103.749,6,3,1,5,23.3,16.1,2.1,15250,45
building1,2016-05-24 04:00:00,0,109.619,6,4,1,5,22.8,16.1,2.1,15250,45
building1,2016-05-24 05:00:00,0,117.946,6,5,1,5,22.8,16.1,2.1,15250,45
building1,2016-05-24 06:00:00,0,131.05200000000002,6,6,1,5,22.8,16.7,2.1,15250,45
building1,2016-05-24 07:00:00,0,136.649,6,7,1,5,22.8,17.2,2.1,15250,45
building1,2016-05-24 08:00:00,0,131.461,6,8,1,5,21.7,17.2,2.1,15250,45
building1,2016-05-24 09:00:00,0,118.902,6,9,1,5,21.7,17.2,2.6,15250,45
building1,2016-05-24 10:00:00,0,123.27,6,10,1,5,21.1,17.2,3.1,15250,45
building1,2016-05-24 11:00:00,0,126.137,6,11,1,5,22.2,17.8,2.6,15250,45
building1,2016-05-24 12:00:00,0,133.236,6,12,1,5,23.9,18.3,3.1,15250,45
building1,2016-05-24 13:00:00,0,118.493,6,13,1,5,26.1,19.4,4.6,15250,45
building1,2016-05-24 14:00:00,0,119.858,6,14,1,5,27.8,19.4,4.6,15250,45
building1,2016-05-24 15:00:00,0,119.994,6,15,1,5,27.8,19.4,5.1,15250,45
building1,2016-05-24 16:00:00,0,114.943,6,16,1,5,30.0,19.4,5.1,15250,45
building1,2016-05-24 17:00:00,0,72.3514,6,17,1,5,30.0,18.9,4.1,15250,45
building1,2016-05-24 18:00:00,0,60.7479,6,18,1,5,30.0,18.3,6.2,15250,45
building1,2016-05-24 19:00:00,0,73.9895,6,19,1,5,26.7,18.3,8.8,15250,45
building1,2016-05-24 20:00:00,0,83.6819,6,20,1,5,26.1,17.2,6.7,15250,45
building1,2016-05-24 21:00:00,0,80.5421,6,21,1,5,26.7,15.6,7.7,15250,45
building1,2016-05-24 22:00:00,0,75.9007,6,22,1,5,27.8,15.0,6.7,15250,45
building1,2016-05-24 23:00:00,0,67.3004,6,23,1,5,27.2,13.3,7.7,15250,45
building1,2016-05-25 00:00:00,0,72.4879,6,0,2,5,26.1,13.9,5.1,15250,45
building1,2016-05-25 01:00:00,0,77.9484,6,1,2,5,24.4,14.4,4.1,15250,45
building1,2016-05-25 02:00:00,0,86.8217,6,2,2,5,22.8,15.0,2.6,15250,45
building1,2016-05-25 03:00:00,0,87.9138,6,3,2,5,22.8,15.6,2.6,15250,45
building1,2016-05-25 04:00:00,0,107.299,6,4,2,5,21.7,15.6,1.5,15250,45
building1,2016-05-25 05:00:00,0,124.362,6,5,2,5,21.1,15.6,2.1,15250,45
building1,2016-05-25 06:00:00,0,111.803,6,6,2,5,21.7,16.1,1.5,15250,45
building1,2016-05-25 07:00:00,0,128.86700000000002,6,7,2,5,21.1,16.1,1.5,15250,45
building1,2016-05-25 08:00:00,0,114.124,6,8,2,5,21.1,16.7,1.5,15250,45
building1,2016-05-25 09:00:00,0,134.328,6,9,2,5,21.1,17.2,2.1,15250,45
building1,2016-05-25 10:00:00,0,119.994,6,10,2,5,20.6,17.2,2.1,15250,45
building1,2016-05-25 11:00:00,0,134.055,6,11,2,5,21.1,17.2,2.1,15250,45
building1,2016-05-25 12:00:00,0,119.858,6,12,2,5,23.3,18.3,2.1,15250,45
building1,2016-05-25 13:00:00,0,115.899,6,13,2,5,25.6,17.8,4.6,15250,45
building1,2016-05-25 14:00:00,0,120.54,6,14,2,5,27.2,17.2,4.6,15250,45
building1,2016-05-25 15:00:00,0,121.496,6,15,2,5,28.3,17.8,3.6,15250,45
building1,2016-05-25 16:00:00,0,117.4,6,16,2,5,30.6,13.9,4.1,15250,45
building1,2016-05-25 17:00:00,0,79.3135,6,17,2,5,31.1,12.2,6.2,15250,45
building1,2016-05-25 18:00:00,0,58.5637,6,18,2,5,30.6,11.1,5.7,15250,45
building1,2016-05-25 19:00:00,0,62.7955,6,19,2,5,30.6,11.1,5.1,15250,45
building1,2016-05-25 20:00:00,0,67.983,6,20,2,5,30.0,12.8,6.7,15250,45
building1,2016-05-25 21:00:00,0,68.1195,6,21,2,5,28.9,13.3,6.2,15250,45
building1,2016-05-25 22:00:00,0,72.6244,6,22,2,5,28.9,12.8,6.2,15250,45
building1,2016-05-25 23:00:00,0,92.0091,6,23,2,5,27.8,12.8,5.7,15250,45
building1,2016-05-26 00:00:00,0,105.387,6,0,3,5,26.1,13.3,4.1,15250,45
building1,2016-05-26 01:00:00,0,95.0124,6,1,3,5,24.4,14.4,4.1,15250,45
building1,2016-05-26 02:00:00,0,88.3233,6,2,3,5,22.8,15.0,3.1,15250,45
building1,2016-05-26 03:00:00,0,107.844,6,3,3,5,22.2,15.6,1.5,15250,45
building1,2016-05-26 04:00:00,0,107.435,6,4,3,5,21.7,15.6,1.5,15250,45
building1,2016-05-26 05:00:00,0,112.895,6,5,3,5,21.7,15.6,3.1,15250,45
building1,2016-05-26 06:00:00,0,105.387,6,6,3,5,21.1,15.6,2.6,15250,45
building1,2016-05-26 07:00:00,0,122.451,6,7,3,5,20.6,15.6,1.5,15250,45
building1,2016-05-26 08:00:00,0,140.607,6,8,3,5,20.0,15.6,2.1,15250,45
building1,2016-05-26 09:00:00,0,112.895,6,9,3,5,19.4,15.6,2.1,15250,45
building1,2016-05-26 10:00:00,0,126.547,6,10,3,5,19.4,15.6,1.5,15250,45
building1,2016-05-26 11:00:00,0,124.635,6,11,3,5,20.0,15.6,1.5,15250,45
building1,2016-05-26 12:00:00,0,126.41,6,12,3,5,22.8,16.1,2.6,15250,45
building1,2016-05-26 13:00:00,0,130.506,6,13,3,5,25.0,16.1,3.6,15250,45
building1,2016-05-26 14:00:00,0,115.489,6,14,3,5,26.7,16.1,3.1,15250,45
building1,2016-05-26 15:00:00,0,111.121,6,15,3,5,27.2,16.1,3.1,15250,45
building1,2016-05-26 16:00:00,0,104.159,6,16,3,5,28.3,16.1,5.7,15250,45
building1,2016-05-26 17:00:00,0,72.2149,6,17,3,5,28.9,15.6,5.1,15250,45
building1,2016-05-26 18:00:00,0,57.6081,6,18,3,5,29.4,14.4,7.2,15250,45
building1,2016-05-26 19:00:00,0,66.0718,6,19,3,5,30.0,13.3,6.2,15250,45
building1,2016-05-26 20:00:00,0,74.5356,6,20,3,5,30.0,13.3,5.7,15250,45
building1,2016-05-26 21:00:00,0,90.0979,6,21,3,5,30.0,13.3,6.2,15250,45
building1,2016-05-26 22:00:00,0,77.8119,6,22,3,5,28.9,15.6,6.7,15250,45
building1,2016-05-26 23:00:00,0,78.0849,6,23,3,5,27.2,14.4,6.7,15250,45
building1,2016-05-27 00:00:00,0,92.5552,6,0,4,5,26.1,13.9,4.6,15250,45
building1,2016-05-27 01:00:00,0,103.749,6,1,4,5,24.4,16.1,4.1,15250,45
building1,2016-05-27 02:00:00,0,82.4533,6,2,4,5,22.8,16.1,3.1,15250,45
building1,2016-05-27 03:00:00,0,95.8315,6,3,4,5,23.3,16.7,3.1,15250,45
building1,2016-05-27 04:00:00,0,114.807,6,4,4,5,23.3,17.2,4.6,15250,45
building1,2016-05-27 05:00:00,0,113.851,6,5,4,5,23.3,17.2,4.6,15250,45
building1,2016-05-27 06:00:00,0,108.391,6,6,4,5,22.8,16.7,1.5,15250,45
building1,2016-05-27 07:00:00,0,125.318,6,7,4,5,22.8,17.8,3.1,15250,45
building1,2016-05-27 08:00:00,0,132.417,6,8,4,5,22.8,18.3,2.6,15250,45
building1,2016-05-27 09:00:00,0,135.69299999999998,6,9,4,5,22.2,18.3,2.1,15250,45
building1,2016-05-27 10:00:00,0,139.78799999999998,6,10,4,5,21.7,18.3,2.6,15250,45
building1,2016-05-27 11:00:00,0,135.966,6,11,4,5,21.7,18.3,3.1,15250,45
building1,2016-05-27 12:00:00,0,130.232,6,12,4,5,23.9,18.3,3.6,15250,45
building1,2016-05-27 13:00:00,0,117.81,6,13,4,5,25.6,18.3,4.1,15250,45
building1,2016-05-27 14:00:00,0,120.131,6,14,4,5,26.1,17.8,3.6,15250,45
building1,2016-05-27 15:00:00,0,111.394,6,15,4,5,27.2,16.7,3.6,15250,45
building1,2016-05-27 16:00:00,0,98.8347,6,16,4,5,30.0,17.2,3.6,15250,45
building1,2016-05-27 17:00:00,0,77.9484,6,17,4,5,30.0,17.8,5.1,15250,45
building1,2016-05-27 18:00:00,0,67.4369,6,18,4,5,29.4,17.8,6.2,15250,45
building1,2016-05-27 19:00:00,0,80.5421,6,19,4,5,30.6,17.8,6.7,15250,45
building1,2016-05-27 20:00:00,0,64.0241,6,20,4,5,29.4,17.8,6.2,15250,45
building1,2016-05-27 21:00:00,0,61.5669,6,21,4,5,28.3,18.3,5.7,15250,45
building1,2016-05-27 22:00:00,0,73.4435,6,22,4,5,27.8,18.3,6.2,15250,45
building1,2016-05-27 23:00:00,0,72.0784,6,23,4,5,26.7,19.4,3.6,15250,45
building1,2016-05-28 00:00:00,0,64.4337,6,0,5,5,26.1,18.9,5.1,15250,45
building1,2016-05-28 01:00:00,0,85.7296,6,1,5,5,25.0,18.9,3.6,15250,45
building1,2016-05-28 02:00:00,0,97.8791,6,2,5,5,24.4,19.4,4.1,15250,45
building1,2016-05-28 03:00:00,0,90.5075,6,3,5,5,23.9,19.4,3.1,15250,45
building1,2016-05-28 04:00:00,0,82.8628,6,4,5,5,23.3,19.4,3.1,15250,45
building1,2016-05-28 05:00:00,0,117.673,6,5,5,5,22.8,19.4,2.6,15250,45
building1,2016-05-28 06:00:00,0,113.988,6,6,5,5,22.8,20.0,2.1,15250,45
building1,2016-05-28 07:00:00,0,100.473,6,7,5,5,22.2,19.4,2.6,15250,45
building1,2016-05-28 08:00:00,0,123.953,6,8,5,5,21.7,19.4,3.1,15250,45
building1,2016-05-28 09:00:00,0,101.428,6,9,5,5,21.7,19.4,1.5,15250,45
building1,2016-05-28 10:00:00,0,98.1522,6,10,5,5,21.7,19.4,0.0,15250,45
building1,2016-05-28 11:00:00,0,102.93,6,11,5,5,21.7,19.4,1.5,15250,45
building1,2016-05-28 12:00:00,0,98.9712,6,12,5,5,23.9,20.0,2.6,15250,45
building1,2016-05-28 13:00:00,0,104.432,6,13,5,5,25.6,20.6,2.1,15250,45
building1,2016-05-28 14:00:00,0,100.336,6,14,5,5,27.2,20.0,3.1,15250,45
building1,2016-05-28 15:00:00,0,92.5552,6,15,5,5,28.3,19.4,2.6,15250,45
building1,2016-05-28 16:00:00,0,103.067,6,16,5,5,30.0,18.3,2.6,15250,45
building1,2016-05-28 17:00:00,0,78.2214,6,17,5,5,31.1,17.8,2.6,15250,45
building1,2016-05-28 18:00:00,0,69.4846,6,18,5,5,31.7,17.2,2.6,15250,45
building1,2016-05-28 19:00:00,0,92.4187,6,19,5,5,32.8,16.7,4.1,15250,45
building1,2016-05-28 20:00:00,0,86.1391,6,20,5,5,32.2,16.1,4.1,15250,45
building1,2016-05-28 21:00:00,0,76.8563,6,21,5,5,31.7,16.7,2.1,15250,45
building1,2016-05-28 22:00:00,0,73.1705,6,22,5,5,30.0,20.6,8.2,15250,45
building1,2016-05-28 23:00:00,0,96.1045,6,23,5,5,28.9,20.6,6.7,15250,45
building1,2016-05-29 00:00:00,0,92.4187,6,0,6,5,27.8,20.6,5.1,15250,45
building1,2016-05-29 01:00:00,0,86.6851,6,1,6,5,26.7,20.0,3.6,15250,45
building1,2016-05-29 02:00:00,0,112.622,6,2,6,5,25.0,20.0,3.6,15250,45
building1,2016-05-29 03:00:00,0,100.2,6,3,6,5,23.9,20.6,3.1,15250,45
building1,2016-05-29 04:00:00,0,96.9235,6,4,6,5,23.3,20.6,3.1,15250,45
building1,2016-05-29 05:00:00,0,92.8282,6,5,6,5,22.8,20.6,0.0,15250,45
building1,2016-05-29 06:00:00,0,113.988,6,6,6,5,23.3,20.6,0.0,15250,45
building1,2016-05-29 07:00:00,0,102.52,6,7,6,5,23.3,20.6,0.0,15250,45
building1,2016-05-29 08:00:00,0,87.7772,6,8,6,5,22.2,20.0,2.1,15250,45
building1,2016-05-29 09:00:00,0,101.428,6,9,6,5,22.8,20.6,2.1,15250,45
building1,2016-05-29 10:00:00,0,102.384,6,10,6,5,22.2,20.0,2.1,15250,45
building1,2016-05-29 11:00:00,0,97.0601,6,11,6,5,21.7,20.0,1.5,15250,45
building1,2016-05-29 12:00:00,0,107.435,6,12,6,5,23.9,20.6,1.5,15250,45
building1,2016-05-29 13:00:00,0,102.794,6,13,6,5,25.6,20.0,0.0,15250,45
building1,2016-05-29 14:00:00,0,86.1391,6,14,6,5,27.8,20.0,2.1,15250,45
building1,2016-05-29 15:00:00,0,102.248,6,15,6,5,28.9,19.4,0.0,15250,45
building1,2016-05-29 16:00:00,0,95.968,6,16,6,5,30.6,18.9,1.5,15250,45
building1,2016-05-29 17:00:00,0,75.9007,6,17,6,5,30.6,18.9,3.1,15250,45
building1,2016-05-29 18:00:00,0,81.7707,6,18,6,5,32.8,18.3,0.0,15250,45
building1,2016-05-29 19:00:00,0,94.8759,6,19,6,5,32.8,17.8,2.6,15250,45
building1,2016-05-29 20:00:00,0,94.6028,6,20,6,5,32.8,16.1,1.5,15250,45
building1,2016-05-29 21:00:00,0,90.7805,6,21,6,5,31.1,19.4,3.1,15250,45
building1,2016-05-29 22:00:00,0,92.2821,6,22,6,5,27.8,20.6,6.2,15250,45
building1,2016-05-29 23:00:00,0,117.81,6,23,6,5,27.2,20.0,4.1,15250,45
building1,2016-05-30 00:00:00,0,99.6538,6,0,0,5,25.6,20.0,4.1,15250,45
building1,2016-05-30 01:00:00,0,106.206,6,1,0,5,23.9,21.1,4.1,15250,45
building1,2016-05-30 02:00:00,0,121.223,6,2,0,5,22.8,21.1,3.6,15250,45
building1,2016-05-30 03:00:00,0,121.905,6,3,0,5,23.3,21.7,1.5,15250,45
building1,2016-05-30 04:00:00,0,124.499,6,4,0,5,22.8,21.7,0.0,15250,45
building1,2016-05-30 05:00:00,0,108.254,6,5,0,5,22.8,21.7,1.5,15250,45
building1,2016-05-30 06:00:00,0,124.772,6,6,0,5,22.8,21.7,2.6,15250,45
building1,2016-05-30 07:00:00,0,120.677,6,7,0,5,22.2,20.6,3.1,15250,45
building1,2016-05-30 08:00:00,0,132.144,6,8,0,5,21.7,20.6,1.5,15250,45
building1,2016-05-30 09:00:00,0,121.223,6,9,0,5,21.7,20.6,2.6,15250,45
building1,2016-05-30 10:00:00,0,113.305,6,10,0,5,21.7,20.0,2.1,15250,45
building1,2016-05-30 11:00:00,0,108.937,6,11,0,5,21.7,20.0,2.1,15250,45
building1,2016-05-30 12:00:00,0,120.131,6,12,0,5,23.9,20.0,0.0,15250,45
building1,2016-05-30 13:00:00,0,106.752,6,13,0,5,25.6,20.6,2.6,15250,45
building1,2016-05-30 14:00:00,0,98.6982,6,14,0,5,28.3,21.1,2.6,15250,45
building1,2016-05-30 15:00:00,0,107.844,6,15,0,5,29.4,21.1,2.6,15250,45
building1,2016-05-30 16:00:00,0,95.6949,6,16,0,5,29.4,20.6,1.5,15250,45
building1,2016-05-30 17:00:00,0,86.0026,6,17,0,5,30.6,20.0,0.0,15250,45
building1,2016-05-30 18:00:00,0,86.0026,6,18,0,5,30.6,18.9,2.1,15250,45
building1,2016-05-30 19:00:00,0,98.9712,6,19,0,5,32.2,18.9,1.5,15250,45
building1,2016-05-30 20:00:00,0,101.019,6,20,0,5,30.0,19.4,5.7,15250,45
building1,2016-05-30 21:00:00,0,79.9961,6,21,0,5,28.3,18.9,6.7,15250,45
building1,2016-05-30 22:00:00,0,93.2377,6,22,0,5,28.3,17.8,4.6,15250,45
building1,2016-05-30 23:00:00,0,126.001,6,23,0,5,27.8,19.4,5.1,15250,45
building1,2016-05-31 00:00:00,0,111.803,6,0,1,5,26.7,19.4,2.6,15250,45
building1,2016-05-31 01:00:00,0,99.5173,6,1,1,5,26.1,19.4,2.6,15250,45
building1,2016-05-31 02:00:00,0,117.127,6,2,1,5,25.6,20.0,4.6,15250,45
building1,2016-05-31 03:00:00,0,115.626,6,3,1,5,22.8,19.4,4.6,15250,45
building1,2016-05-31 04:00:00,0,120.813,6,4,1,5,22.8,20.0,1.5,15250,45
building1,2016-05-31 05:00:00,0,113.168,6,5,1,5,22.8,20.6,2.1,15250,45
building1,2016-05-31 06:00:00,0,135.283,6,6,1,5,22.2,21.1,2.1,15250,45
building1,2016-05-31 07:00:00,0,145.931,6,7,1,5,22.2,21.1,2.1,15250,45
building1,2016-05-31 08:00:00,0,126.82,6,8,1,5,21.7,20.6,0.0,15250,45
building1,2016-05-31 09:00:00,0,137.877,6,9,1,5,21.7,20.6,2.6,15250,45
building1,2016-05-31 10:00:00,0,130.506,6,10,1,5,21.7,20.6,2.1,15250,45
building1,2016-05-31 11:00:00,0,136.375,6,11,1,5,21.1,20.6,1.5,15250,45
building1,2016-05-31 12:00:00,0,113.851,6,12,1,5,22.8,21.1,2.6,15250,45
building1,2016-05-31 13:00:00,0,109.756,6,13,1,5,25.0,21.1,2.1,15250,45
building1,2016-05-31 14:00:00,0,118.766,6,14,1,5,27.2,21.1,1.5,15250,45
building1,2016-05-31 15:00:00,0,118.356,6,15,1,5,29.4,21.1,1.5,15250,45
building1,2016-05-31 16:00:00,0,122.042,6,16,1,5,30.0,19.4,1.5,15250,45
building1,2016-05-31 17:00:00,0,76.4467,6,17,1,5,31.7,18.9,2.1,15250,45
building1,2016-05-31 18:00:00,0,56.1064,6,18,1,5,31.7,18.9,1.5,15250,45
building1,2016-05-31 19:00:00,0,57.062,6,19,1,5,32.2,18.3,2.1,15250,45
building1,2016-05-31 20:00:00,0,64.0241,6,20,1,5,33.9,17.8,1.5,15250,45
building1,2016-05-31 21:00:00,0,72.3514,6,21,1,5,32.8,17.8,2.6,15250,45
building1,2016-05-31 22:00:00,0,86.0026,6,22,1,5,31.7,17.2,2.6,15250,45
building1,2016-05-31 23:00:00,0,103.886,6,23,1,5,29.4,20.6,5.7,15250,45
building1,2016-06-01 00:00:00,0,73.1705,6,0,2,6,26.1,21.1,3.6,15250,45
building1,2016-06-01 01:00:00,0,100.882,6,1,2,6,21.7,20.0,6.7,15250,45
building1,2016-06-01 02:00:00,0,100.063,6,2,2,6,21.7,20.6,1.5,15250,45
building1,2016-06-01 03:00:00,0,95.8315,6,3,2,6,22.8,21.1,0.0,15250,45
building1,2016-06-01 04:00:00,0,101.292,6,4,2,6,22.8,21.1,1.5,15250,45
building1,2016-06-01 05:00:00,0,109.21,6,5,2,6,22.8,21.1,0.0,15250,45
building1,2016-06-01 06:00:00,0,126.41,6,6,2,6,22.8,21.7,0.0,15250,45
building1,2016-06-01 07:00:00,0,130.232,6,7,2,6,23.3,22.2,0.0,15250,45
building1,2016-06-01 08:00:00,0,135.69299999999998,6,8,2,6,22.2,21.7,1.5,15250,45
building1,2016-06-01 09:00:00,0,119.175,6,9,2,6,22.8,21.7,0.0,15250,45
building1,2016-06-01 10:00:00,0,131.871,6,10,2,6,22.2,21.1,0.0,15250,45
building1,2016-06-01 11:00:00,0,138.696,6,11,2,6,21.1,20.6,0.0,15250,45
building1,2016-06-01 12:00:00,0,141.42700000000005,6,12,2,6,23.3,22.2,0.0,15250,45
building1,2016-06-01 13:00:00,0,109.892,6,13,2,6,25.6,22.2,1.5,15250,45
building1,2016-06-01 14:00:00,0,116.718,6,14,2,6,26.7,20.6,0.0,15250,45
building1,2016-06-01 15:00:00,0,109.619,6,15,2,6,27.8,21.1,1.5,15250,45
building1,2016-06-01 16:00:00,0,106.889,6,16,2,6,29.4,21.1,1.5,15250,45
building1,2016-06-01 17:00:00,0,94.6028,6,17,2,6,31.1,21.1,1.5,15250,45
building1,2016-06-01 18:00:00,0,58.0176,6,18,2,6,31.1,20.0,2.6,15250,45
building1,2016-06-01 19:00:00,0,53.3762,6,19,2,6,32.8,19.4,0.0,15250,45
building1,2016-06-01 20:00:00,0,48.1888,6,20,2,6,32.8,18.9,2.6,15250,45
