building_id,timestamp,meter,meter_reading,primary_use_code,hour,day_of_week,month,air_temperature,dew_temperature,wind_speed,square_feet,age
building1,2016-05-30 06:00:00,0,177.46599999999995,0,6,0,5,22.8,21.7,2.6,7432,17
building1,2016-05-30 07:00:00,0,178.831,0,7,0,5,22.2,20.6,3.1,7432,17
building1,2016-05-30 08:00:00,0,172.005,0,8,0,5,21.7,20.6,1.5,7432,17
building1,2016-05-30 09:00:00,0,172.005,0,9,0,5,21.7,20.6,2.6,7432,17
building1,2016-05-30 10:00:00,0,175.418,0,10,0,5,21.7,20.0,2.1,7432,17
building1,2016-05-30 11:00:00,0,178.148,0,11,0,5,21.7,20.0,2.1,7432,17
building1,2016-05-30 12:00:00,0,178.831,0,12,0,5,23.9,20.0,0.0,7432,17
building1,2016-05-30 13:00:00,0,175.418,0,13,0,5,25.6,20.6,2.6,7432,17
building1,2016-05-30 14:00:00,0,174.053,0,14,0,5,28.3,21.1,2.6,7432,17
building1,2016-05-30 15:00:00,0,176.101,0,15,0,5,29.4,21.1,2.6,7432,17
building1,2016-05-30 16:00:00,0,177.46599999999995,0,16,0,5,29.4,20.6,1.5,7432,17
building1,2016-05-30 17:00:00,0,173.37,0,17,0,5,30.6,20.0,0.0,7432,17
building1,2016-05-30 18:00:00,0,176.101,0,18,0,5,30.6,18.9,2.1,7432,17
building1,2016-05-30 19:00:00,0,176.101,0,19,0,5,32.2,18.9,1.5,7432,17
building1,2016-05-30 20:00:00,0,178.148,0,20,0,5,30.0,19.4,5.7,7432,17
building1,2016-05-30 21:00:00,0,176.783,0,21,0,5,28.3,18.9,6.7,7432,17
building1,2016-05-30 22:00:00,0,174.053,0,22,0,5,28.3,17.8,4.6,7432,17
building1,2016-05-30 23:00:00,0,176.783,0,23,0,5,27.8,19.4,5.1,7432,17
building1,2016-05-31 00:00:00,0,178.148,0,0,1,5,26.7,19.4,2.6,7432,17
building1,2016-05-31 01:00:00,0,174.053,0,1,1,5,26.1,19.4,2.6,7432,17
building1,2016-05-31 02:00:00,0,176.783,0,2,1,5,25.6,20.0,4.6,7432,17
building1,2016-05-31 03:00:00,0,178.831,0,3,1,5,22.8,19.4,4.6,7432,17
building1,2016-05-31 04:00:00,0,182.24400000000003,0,4,1,5,22.8,20.0,1.5,7432,17
building1,2016-05-31 05:00:00,0,181.561,0,5,1,5,22.8,20.6,2.1,7432,17
building1,2016-05-31 06:00:00,0,178.148,0,6,1,5,22.2,21.1,2.1,7432,17
building1,2016-05-31 07:00:00,0,177.46599999999995,0,7,1,5,22.2,21.1,2.1,7432,17
building1,2016-05-31 08:00:00,0,178.831,0,8,1,5,21.7,20.6,0.0,7432,17
building1,2016-05-31 09:00:00,0,178.148,0,9,1,5,21.7,20.6,2.6,7432,17
building1,2016-05-31 10:00:00,0,176.101,0,10,1,5,21.7,20.6,2.1,7432,17
building1,2016-05-31 11:00:00,0,180.879,0,11,1,5,21.1,20.6,1.5,7432,17
building1,2016-05-31 12:00:00,0,184.974,0,12,1,5,22.8,21.1,2.6,7432,17
building1,2016-05-31 13:00:00,0,183.609,0,13,1,5,25.0,21.1,2.1,7432,17
building1,2016-05-31 14:00:00,0,188.387,0,14,1,5,27.2,21.1,1.5,7432,17
building1,2016-05-31 15:00:00,0,184.291,0,15,1,5,29.4,21.1,1.5,7432,17
building1,2016-05-31 16:00:00,0,188.387,0,16,1,5,30.0,19.4,1.5,7432,17
building1,2016-05-31 17:00:00,0,187.022,0,17,1,5,31.7,18.9,2.1,7432,17
building1,2016-05-31 18:00:00,0,182.24400000000003,0,18,1,5,31.7,18.9,1.5,7432,17
building1,2016-05-31 19:00:00,0,163.814,0,19,1,5,32.2,18.3,2.1,7432,17
building1,2016-05-31 20:00:00,0,170.64,0,20,1,5,33.9,17.8,1.5,7432,17
building1,2016-05-31 21:00:00,0,170.64,0,21,1,5,32.8,17.8,2.6,7432,17
building1,2016-05-31 22:00:00,0,170.64,0,22,1,5,31.7,17.2,2.6,7432,17
building1,2016-05-31 23:00:00,0,172.005,0,23,1,5,29.4,20.6,5.7,7432,17
building1,2016-06-01 00:00:00,0,170.64,0,0,2,6,26.1,21.1,3.6,7432,17
building1,2016-06-01 01:00:00,0,169.958,0,1,2,6,21.7,20.0,6.7,7432,17
building1,2016-06-01 02:00:00,0,170.64,0,2,2,6,21.7,20.6,1.5,7432,17
building1,2016-06-01 03:00:00,0,171.32299999999995,0,3,2,6,22.8,21.1,0.0,7432,17
building1,2016-06-01 04:00:00,0,174.053,0,4,2,6,22.8,21.1,1.5,7432,17
building1,2016-06-01 05:00:00,0,178.148,0,5,2,6,22.8,21.1,0.0,7432,17
building1,2016-06-01 06:00:00,0,177.46599999999995,0,6,2,6,22.8,21.7,0.0,7432,17
building1,2016-06-01 07:00:00,0,175.418,0,7,2,6,23.3,22.2,0.0,7432,17
building1,2016-06-01 08:00:00,0,170.64,0,8,2,6,22.2,21.7,1.5,7432,17
building1,2016-06-01 09:00:00,0,169.275,0,9,2,6,22.8,21.7,0.0,7432,17
building1,2016-06-01 10:00:00,0,174.053,0,10,2,6,22.2,21.1,0.0,7432,17
building1,2016-06-01 11:00:00,0,174.053,0,11,2,6,21.1,20.6,0.0,7432,17
building1,2016-06-01 12:00:00,0,176.101,0,12,2,6,23.3,22.2,0.0,7432,17
building1,2016-06-01 13:00:00,0,179.513,0,13,2,6,25.6,22.2,1.5,7432,17
building1,2016-06-01 14:00:00,0,180.879,0,14,2,6,26.7,20.6,0.0,7432,17
building1,2016-06-01 15:00:00,0,253.912,0,15,2,6,27.8,21.1,1.5,7432,17
building1,2016-06-01 16:00:00,0,253.912,0,16,2,6,29.4,21.1,1.5,7432,17
building1,2016-06-01 17:00:00,0,253.23,0,17,2,6,31.1,21.1,1.5,7432,17
building1,2016-06-01 18:00:00,0,235.483,0,18,2,6,31.1,20.0,2.6,7432,17
building1,2016-06-01 19:00:00,0,224.562,0,19,2,6,32.8,19.4,0.0,7432,17
building1,2016-06-01 20:00:00,0,228.658,0,20,2,6,32.8,18.9,2.6,7432,17
building1,2016-06-01 21:00:00,0,236.848,0,21,2,6,32.8,20.0,2.1,7432,17
building1,2016-06-01 22:00:00,0,240.944,0,22,2,6,33.3,17.8,3.1,7432,17
